"d685f914-6041-4aff-b0dc-8bd9269bcf36","972899c9-078d-47ce-9c24-36ba94986a9c","Undecided on the account","This shop is the best ever","05/17/21 22:27:06","06/22/21 09:31:46","2"
"ab8a824b-2d99-408d-b5e1-f9ec985afe5a","b663389c-ee91-41a1-aca3-f258d7395229","Disaster shop","This account will be the worst ever","03/02/20 04:46:49","05/30/20 23:00:43","2"
"bc72509a-f2a0-4647-8c54-4e28348081cc","fef3c4b6-2249-4d24-b174-237e44ab41eb","Do not buy this thing","This product is the worst ever","03/14/21 17:05:35","09/02/20 13:46:09","2"
"f8d60a59-f6d0-46ff-8ba1-e53485140383","009e19fe-a327-48c9-b9e4-d79fe447c3f4","Disaster !","I am buying more! It will be the worst ever","09/03/21 19:06:45","11/05/20 13:24:40","5"
"8d21ec7a-47b5-42fe-bc26-9231d3f40d93","86dc9991-7a0a-483e-a81a-fea59605789c","Undecided on the account","This account will be the worst ever","02/27/20 16:24:07","07/16/21 07:21:59","2"
"3a0ce56b-2bf3-4a89-aba0-df5bdb732be8","8949488a-8250-42c9-88db-d36f0065c861","AMAZING !","I am buying more! It will be the best ever","09/20/21 13:45:08","11/28/20 23:20:22","3"
"160bf85c-4dfa-4dbb-9435-27b33fea359d","d87c6433-f3ca-413a-a5f9-2ba9105fd515","Undecided on the account","This seller was the best purchase I made","04/13/20 06:57:51","06/07/20 19:55:33","5"
"f17a18f3-d829-4520-b98d-3f30802f07d2","b8f803b4-35e8-45cf-a364-1f24e7e6d985","Disaster item","This product was the most helpful","03/16/20 20:59:02","05/06/20 03:39:29","2"
"8da4d6b9-98a9-410d-a721-e9d89d3a9542","e339b1dd-f609-4f0d-971d-191d18c8d86c","Undecided on the seller","This shop will be the most helpful","01/08/20 18:36:00","04/02/21 10:59:23","5"
"9591c4c6-137d-41d5-b56a-54030b938226","7ab952e5-a516-41f9-82d3-93d40f8fb941","I recommend this account","This seller was the best ever","06/25/20 00:37:52","12/11/20 16:35:17","4"
"82997246-b987-4e41-90b8-f12f0838105c","6f2c0559-e181-47fe-a311-3b3bc8aa121e","I recommend this shop","This shop was the best ever","03/16/21 00:41:59","11/03/20 03:46:06","1"
"faa052fc-046c-4e0b-b65b-b530d0251344","247156c0-4f74-4c62-86fa-8a7e6a573dd1","I recommend this item","My purchase was the most helpful","03/12/20 16:09:24","08/06/20 15:22:34","1"
"ac5f6d94-61a2-4360-94be-2b089a80579f","6805e517-d77e-4c87-a6a4-840d4d3b9934","AMAZING account","This seller will be the best ever","03/28/20 01:34:08","06/10/20 11:03:02","1"
"0a048f2d-f058-47fb-9fb5-72049cdd66d7","8d2e81b3-7ddb-4bf5-a3be-793626e03636","Undecided on the item","I am buying more! It was the least helpful","01/21/20 17:47:19","05/12/20 12:50:43","2"
"0f0f2562-41be-4e77-ac16-e7c953603878","5ba9a5c4-1479-4eca-a028-11568da4ba34","I recommend this item","Do not. is the worst ever","07/23/21 12:10:53","08/08/20 11:11:12","2"
"327cd1c6-b313-44f6-8c2d-47e1b4f4a9b6","a4ab8426-846f-4e90-afd7-605fa5b46dc4","Undecided on the product","It will be the best ever","07/15/20 01:18:23","09/05/21 15:52:45","3"
"008ce1e2-157e-48a3-9435-9e74dd97e9fd","1e70e4c5-8002-4137-ab2f-077e51a3af54","AMAZING seller","This shop will be the most amazing quality","02/24/21 13:17:26","09/30/20 01:17:57","5"
"9e165e60-77a0-46c2-b3a3-5e36b7073928","5335fc7b-7087-4dfc-b750-334b345aad98","I recommend this item","This was the best purchase I made","10/08/20 03:30:03","11/22/20 03:45:22","1"
"edf20880-5448-4a0c-8b1c-d5ccb6f13e60","1e70e4c5-8002-4137-ab2f-077e51a3af54","I recommend this thing","This product was the least helpful","01/24/20 04:01:20","06/03/21 00:21:21","4"
"5222743d-288e-4413-94cc-711280988a79","6595cc0d-9c64-4d44-b249-7cdb03416a41","I recommend this product","Do not. is the least helpful","04/26/21 05:41:37","05/24/21 07:25:08","4"
"c8dd54e3-78b3-43e2-902c-db5457f3ea25","8949488a-8250-42c9-88db-d36f0065c861","Disaster item","This will be the most amazing quality","06/03/21 03:28:46","12/14/20 23:14:37","4"
"084af4eb-338d-4f68-b458-771d23a3bd8c","85035276-1e61-4c25-bc0c-8cfd014a6043","Do not buy this seller","This account is the best purchase I made","03/16/21 08:58:05","10/19/20 08:06:02","3"
"14de33bc-740d-40e2-832b-eea623ed2a9d","ac56aa55-76d6-45ed-9a85-cc17c9ac89fd","Undecided on the !","I am buying more! It is the most helpful","01/25/20 07:51:18","03/18/20 21:52:53","1"
"1cd6c5d4-2d01-4478-bc47-a12d85baffa9","e339b1dd-f609-4f0d-971d-191d18c8d86c","Disaster !","This product is the most amazing quality","01/01/21 09:10:30","04/28/21 02:17:02","3"
"61bf1d16-6c3d-47eb-b9a8-6604940d9200","5ba9a5c4-1479-4eca-a028-11568da4ba34","Disaster product","It was the worst quality","01/20/20 18:55:50","03/27/21 12:36:09","5"
"eda1c34e-1446-4c90-b7cc-b89bbd6234dc","d87c6433-f3ca-413a-a5f9-2ba9105fd515","Do not buy this !","It will be the worst quality","07/08/21 04:30:08","08/11/21 15:58:19","5"
"60f78056-8d2e-4c9d-a9e0-c70537d18808","a45e7b47-bcf4-44e5-b09c-efbf7c3a76e4","AMAZING product","This will be the biggest waste of money","01/29/21 16:06:41","05/13/20 11:26:31","5"
"e43ad29f-8bdf-4d45-83cb-ce8bf3f64338","00ead1f6-9f99-4f5c-a51e-5681de250441","Undecided on the thing","Do not. will be the most helpful","03/14/20 21:40:04","03/15/20 06:54:08","1"
"a0ca7dab-da3c-4879-82a4-750766a42b21","5c6420fd-9b2f-4ad4-b322-7845e2e17daf","Undecided on the account","This shop was the biggest waste of money","02/27/20 03:07:37","09/20/20 13:19:28","2"
"6a7930a2-d4db-4690-870a-816d44ef42fb","6296b0dc-4732-4190-b9b7-1ab0a43ef8d5","I recommend this shop","This seller was the most helpful","04/12/20 06:59:03","04/21/21 13:08:26","2"
"63c26d5d-fdb2-4c14-a9b8-b3870c8af245","668e3897-2687-48bd-ae9c-e3b9281aa8b1","Do not buy this !","This seller is the best ever","02/19/21 11:01:08","06/22/21 05:36:17","3"
"ec077c07-5c26-4a96-9a79-82db064e8382","8f1ef697-d149-4482-8e0f-0165aa43c670","I recommend this shop","This shop will be the most amazing quality","02/17/20 01:07:11","04/16/21 05:19:56","3"
"18a0e5f0-dfd8-422e-9a77-53564afd7a64","1014ecb7-d103-462f-bad3-c653bd79895b","Undecided on the !","This was the biggest waste of money","01/08/21 19:58:49","10/20/20 22:48:56","5"
"db6e8e93-9fad-4339-8d2f-6e458a183870","24cfaab2-1b2a-42cb-95f1-2b729e6a3af9","Undecided on the seller","This account is the worst quality","06/20/20 12:54:50","06/29/21 05:07:07","1"
"0874c1f8-b785-4f06-844e-8d9c98e0633b","1014ecb7-d103-462f-bad3-c653bd79895b","Do not buy this seller","This seller will be the best ever","04/01/20 09:20:40","10/17/20 05:41:14","5"
"3cab0cfe-50d7-41de-b9d8-11a0b42c0a04","05d6b213-f8c9-4238-baee-0982cf97d5d0","AMAZING !","This account will be the biggest waste of money","05/10/21 08:57:45","05/31/21 12:42:05","2"
"e2e890a1-af13-4f93-936c-27871cb6d9d9","5ad63f90-71fe-4258-b77a-547deb9f50b7","Do not buy this product","Do not. will be the most amazing quality","02/14/20 08:10:42","04/23/20 11:45:40","4"
"604b947b-117e-45d3-b29d-9867c6a0a934","6778ab72-ead2-40f9-bf4b-225d9e754104","Disaster account","This seller will be the best ever","03/22/20 18:12:02","07/06/20 23:24:30","1"
"b8585d63-c0dd-43b4-9a6e-aa737ffafca9","1014ecb7-d103-462f-bad3-c653bd79895b","I recommend this thing","Do not. was the worst ever","02/06/21 14:25:33","09/12/21 19:39:36","5"
"a8cf172a-16f6-40c4-9fee-805edcaf6d89","ad441f5e-f31e-44d3-8774-4869981d7406","AMAZING thing","My purchase will be the most helpful","02/19/20 01:42:50","10/11/20 21:46:58","2"
"e05c45cd-9a2d-41bb-b877-49052fa8f54d","942804a0-55d5-411e-987d-71cd459823d2","AMAZING thing","It is the worst quality","02/01/21 07:39:56","06/30/21 17:22:31","1"
"b2d68aa3-b315-4694-b93c-e39d91a0a481","6778ab72-ead2-40f9-bf4b-225d9e754104","Disaster product","This was the worst ever","06/22/20 12:15:14","08/17/21 17:42:37","2"
"443ad5b1-f55e-4765-9292-a55522fe9410","42fbd30d-cd1e-49af-a627-91cff8e25f8f","Do not buy this !","This seller was the least helpful","04/04/21 19:31:16","07/25/21 06:30:10","2"
"a2513d57-524b-4802-abd6-0dcce17c94c3","7ab952e5-a516-41f9-82d3-93d40f8fb941","Disaster product","I am buying more! It is the worst ever","08/27/20 21:35:13","12/08/20 10:23:09","5"
"c4f95e81-8211-40ca-b28f-485efd184960","f0da4b19-e152-4e3d-8743-339f25d0f5c6","Undecided on the thing","I am buying more! It will be the worst ever","02/04/21 07:45:27","09/10/20 09:39:40","2"
"62123254-eaa8-49e1-a39d-4fab309b9d49","6595cc0d-9c64-4d44-b249-7cdb03416a41","Undecided on the !","My purchase was the best purchase I made","02/14/21 21:18:39","06/01/20 03:21:57","1"
"0c2b655a-908c-4a59-aace-9e900bccaa9f","3dbbd438-19b2-4eef-8edb-ed6d67990142","AMAZING product","I am buying more! It was the best ever","05/28/21 10:18:54","12/31/20 01:31:30","3"
"4fca4ae9-ff74-4cbb-901c-905e13459eb0","5ba9a5c4-1479-4eca-a028-11568da4ba34","Disaster account","This shop was the best ever","01/07/20 09:26:00","07/15/20 00:00:42","2"
"3442a104-c1d6-469f-a48c-60396847a160","35b5faee-a007-41cc-8921-c691c553af59","AMAZING thing","This product is the best ever","02/01/21 22:39:29","03/13/21 23:42:46","1"
"39f05a89-c1e4-410c-a23c-c6eb4186912e","11c398d6-3d72-4113-a53e-0b5b5639207c","Do not buy this !","My purchase was the worst quality","04/22/21 09:06:43","04/24/20 21:40:57","3"
"a780d81d-084f-4df4-8145-a9d99814fd99","35d1d431-7fa2-4d25-9bf3-c33e79bacc1c","Undecided on the seller","This seller was the most helpful","02/25/20 18:25:41","08/12/21 12:43:11","1"
"88796ded-8bc2-423d-98fd-7518e18e2b5f","d87c6433-f3ca-413a-a5f9-2ba9105fd515","AMAZING thing","I am buying more! It will be the biggest waste of money","02/04/20 22:50:15","08/17/20 15:46:15","4"
"5134ea69-9c94-4106-8d35-5d78905237be","a72e5981-c11d-44be-acdf-27d65e33cabf","Do not buy this shop","This account was the worst quality","02/06/20 01:58:08","07/07/21 16:04:38","3"
"267ad38b-cd9a-415e-99ad-1a625f5e7b46","22badac2-74e7-4a1b-8c7c-0f1beb1f4536","AMAZING seller","This account will be the worst quality","04/26/21 07:44:20","07/27/21 13:10:17","5"
"25a97824-036e-42e3-9961-6431403d4fc0","ff95895f-ad34-46db-abbd-cfaba4881750","Undecided on the shop","This seller is the worst quality","05/11/21 09:12:04","05/11/21 12:36:44","2"
"320b4be6-9490-4f93-ac30-2831a54463cc","25c8f9fd-c89c-47a0-96fe-22ed4ddbf12c","Undecided on the thing","This product was the biggest waste of money","05/30/21 07:44:43","08/10/20 16:24:45","2"
"10e188c9-9387-4e33-8d43-6f682b920a1f","ff95895f-ad34-46db-abbd-cfaba4881750","AMAZING thing","I am buying more! It is the worst quality","02/10/21 18:00:00","06/30/20 07:13:33","5"
"cd173db5-07f8-4660-abcb-097aee076ca7","0cfb8b5a-4540-4d1f-9d5b-6b1e663d7f1a","Disaster thing","This was the least helpful","08/12/21 18:17:57","09/23/20 10:48:00","5"
"d78ac129-dfd5-499c-ad45-5043becbb982","96de3d62-4326-45b4-952d-f463e744afad","I recommend this shop","This shop was the most helpful","07/12/20 01:39:07","07/14/20 00:44:51","3"
"63454d0f-af96-4d2b-a570-73b1cba73698","85035276-1e61-4c25-bc0c-8cfd014a6043","Undecided on the seller","This shop will be the most amazing quality","04/09/21 08:07:20","09/26/21 23:28:26","4"
"c33e662a-300a-48ac-8c77-258cd3836b72","8f1ef697-d149-4482-8e0f-0165aa43c670","I recommend this !","My purchase will be the best purchase I made","01/13/21 21:51:25","03/07/21 09:29:13","5"
"f72b53b2-d6b6-4230-b489-c949aafdf3e6","942804a0-55d5-411e-987d-71cd459823d2","Undecided on the product","My purchase is the worst quality","06/25/21 17:41:56","08/15/20 12:16:47","1"
"a02b81a7-83ac-4c09-973a-07c6bd555e7f","2a4c05bd-40ce-4e09-8340-cb378e8e6966","Do not buy this item","This will be the most helpful","08/22/21 01:01:23","09/01/21 14:58:05","2"
"8843616e-e7a0-4d5b-8aa5-1bfa9dc62cd0","96de3d62-4326-45b4-952d-f463e744afad","Do not buy this seller","This account will be the most amazing quality","04/05/21 02:18:09","07/25/21 11:19:45","4"
"a19c8268-cb35-4bf1-a01d-5b0218e482aa","742815fd-0a83-414a-ae49-da33afc8d9b2","Do not buy this product","I am buying more! It is the best purchase I made","03/21/21 08:20:53","06/06/20 19:37:59","1"
"32d08ebe-8d40-45ca-b142-140c7982bed3","ac56aa55-76d6-45ed-9a85-cc17c9ac89fd","I recommend this seller","This account will be the worst ever","02/02/20 11:27:39","12/20/20 19:15:24","3"
"add36d17-7f11-4056-af8b-db7c650323ac","22badac2-74e7-4a1b-8c7c-0f1beb1f4536","Undecided on the shop","This account was the worst ever","02/12/21 06:15:25","06/17/20 06:00:03","2"
"4c01e315-8079-49f9-a6ba-8a27e153f035","2134ea07-f773-444c-978f-71539dadf361","AMAZING !","This seller is the most helpful","01/21/20 01:13:57","02/09/20 08:01:37","2"
"12a7d668-1de3-4205-bd8b-6b342a98063f","c3bfc993-b654-4d50-a115-d4b54d0ee978","Disaster account","This account is the worst quality","07/23/21 14:54:28","08/07/20 04:11:06","4"
"8a175d32-c212-41a7-93fe-85dd4bb32cbe","2134ea07-f773-444c-978f-71539dadf361","Disaster thing","It is the best purchase I made","06/09/21 13:36:51","09/23/20 12:15:33","5"
"d295af18-a46c-41cf-a4ff-83f5a2909561","ff95895f-ad34-46db-abbd-cfaba4881750","AMAZING thing","Do not. will be the biggest waste of money","01/15/20 13:45:39","03/29/20 02:40:40","1"
"af397446-1fdc-4e7f-bc5a-0a6fd2f3352f","8ee33f9c-68e6-4a02-ae5b-5820ef7563cb","Do not buy this !","My purchase will be the worst ever","02/21/20 22:37:33","03/12/21 00:05:18","4"
"86fc3825-fbac-4781-8b3d-daddfe3549b2","85035276-1e61-4c25-bc0c-8cfd014a6043","I recommend this item","It is the most helpful","03/06/21 20:08:27","09/08/20 19:45:03","5"
"c7e0387b-0fe7-4aee-b6cd-e29404505b39","247156c0-4f74-4c62-86fa-8a7e6a573dd1","Undecided on the thing","This product is the worst quality","09/30/21 18:41:19","10/20/20 02:45:13","2"
"a4bfa26d-0b6c-4bce-abf7-010dfcf6bfa8","2a4c05bd-40ce-4e09-8340-cb378e8e6966","I recommend this product","It will be the best ever","07/04/21 10:37:33","09/10/20 05:39:42","4"
"f9ad2013-1704-4a14-813d-883344f9d518","ac3daa56-3cca-4fb3-8891-1fb2c6162de3","Disaster thing","This was the biggest waste of money","10/09/21 10:42:04","11/11/20 22:32:54","2"
"596eef42-9a29-4000-93a1-cba6c29494f9","0e82815d-e28f-4448-884e-9fa5dd93f34f","Disaster !","My purchase is the worst ever","04/23/21 20:15:34","05/01/21 14:04:26","4"
"cc2bc532-e7ba-4e74-ae5d-a6da705e2f69","480cc4a8-e7b7-4fd1-b5d3-08e72d658edb","AMAZING seller","This shop will be the worst ever","06/02/20 11:01:38","07/08/21 09:08:31","1"
"e42b951b-1056-4c22-8572-fcbc69fe7ec0","bf65e74e-834f-4936-bfc9-8222b46ac6fa","AMAZING account","This shop was the most helpful","06/02/20 00:10:30","08/27/21 13:09:12","1"
"702fab7b-804e-48a7-a917-b154125c7c16","2134ea07-f773-444c-978f-71539dadf361","I recommend this !","This account is the most amazing quality","02/18/21 07:52:42","08/10/21 00:10:13","4"
"4c940f22-7b45-4170-82c1-b5211cb760d8","0e292f88-c1d8-4ed0-a013-c824d0bebe96","AMAZING product","It will be the best purchase I made","03/07/21 03:26:45","05/18/20 17:08:24","3"
"c390116e-dfa9-40b6-bc8b-e8dd43791444","0bc056b4-a327-4a06-9073-d397b7f5cdef","Undecided on the shop","This account is the best purchase I made","05/29/20 07:42:50","07/15/20 18:01:20","5"
"5eb3bd56-a6d6-40fd-a5f2-8b6a41043679","942804a0-55d5-411e-987d-71cd459823d2","I recommend this product","This will be the best purchase I made","07/20/21 15:19:16","08/21/21 00:52:53","1"
"4a1a478b-d8be-439a-a113-0e6a2b7be3d8","2134ea07-f773-444c-978f-71539dadf361","AMAZING !","This account will be the most amazing quality","08/02/21 17:15:21","12/03/20 07:28:39","4"
"3b51fccc-5958-4ebd-afea-3441428ecb60","009e19fe-a327-48c9-b9e4-d79fe447c3f4","Do not buy this shop","This shop was the worst quality","09/14/20 14:35:00","10/07/21 19:09:44","5"
"6e46c5f3-3a1a-4021-a43d-5d784da798ed","44c81242-4920-4cf3-b37e-b44325f34e03","I recommend this seller","This account is the worst quality","01/22/21 09:29:17","04/16/21 09:03:23","2"
"0797d113-527f-4441-8a91-df97977e24b5","0cfb8b5a-4540-4d1f-9d5b-6b1e663d7f1a","Do not buy this !","This shop will be the worst ever","04/09/20 19:41:55","05/12/21 08:22:55","1"
"357f6ca5-c376-4a23-a174-80821130b0c4","f95dab76-dfe6-4706-9ac6-9be1e1c96acf","I recommend this account","This account will be the worst quality","01/25/20 16:32:25","09/26/21 02:05:46","3"
"d7ba040a-5dcc-489a-87e0-48e89c68460d","247156c0-4f74-4c62-86fa-8a7e6a573dd1","Do not buy this item","My purchase is the best purchase I made","05/16/20 23:34:17","07/21/21 01:49:56","4"
"bfeaccb9-cf6f-4b6b-b2ab-b17e13b4a3bb","05d6b213-f8c9-4238-baee-0982cf97d5d0","Undecided on the shop","This account was the most helpful","05/15/20 19:03:30","11/10/20 00:01:08","4"
"7b3c1db9-5927-4c9c-bdc8-47cf247c501f","28fd78ab-0f58-4048-997d-d84fcaa2143f","Do not buy this product","My purchase will be the biggest waste of money","07/24/21 10:19:00","10/01/20 11:45:07","1"
"b680a3bc-54fd-4c63-943b-e9bc864e05be","5335fc7b-7087-4dfc-b750-334b345aad98","I recommend this item","My purchase is the worst quality","02/17/20 03:45:45","03/20/20 07:05:40","5"
"39b55d08-1537-4103-8af2-1ad62347e3e3","2ef515e0-51f1-4e8b-a595-99cfdc620981","Do not buy this !","This shop is the best purchase I made","07/15/21 09:29:00","12/19/20 08:22:54","4"
"89596132-2e61-4a54-b1a6-af3b8685bae5","96de3d62-4326-45b4-952d-f463e744afad","AMAZING !","This is the best purchase I made","06/16/20 06:26:33","10/16/20 11:04:19","3"
"caeb2b4e-be3d-44fb-81cc-f62c2eb13bf7","6fe9f387-79df-4a0c-bb07-3417b3001324","I recommend this thing","My purchase was the worst ever","08/27/20 10:55:21","10/08/20 07:40:44","3"
"adf44c38-3b8f-4cf1-b5a9-2ab92cbf8d04","6296b0dc-4732-4190-b9b7-1ab0a43ef8d5","AMAZING !","This shop will be the most helpful","03/07/21 19:22:28","06/04/20 15:49:59","1"
"2251298a-dbe5-465f-aa6c-f77ddf7eae8b","6296b0dc-4732-4190-b9b7-1ab0a43ef8d5","Disaster seller","This seller is the most amazing quality","06/22/20 17:43:04","08/07/20 00:02:11","1"
