"96aa4c93-172c-44b1-852b-502ef8f47522","66","-1"
"dd41f40b-83ab-499e-8bc6-6bafbabea6d2","66","1"
"0040967c-bb70-4561-bcf0-96f8d66e33aa","66","1"
"ab51308a-c490-47b3-826c-e955f955b06a","66","1"
"023fcee0-3c0d-476b-be3f-9058698ad361","66","1"
"c24d529b-d877-4d8d-8433-df8f6b88136d","67","1"
"f6373fcf-d832-48cc-90ff-3fa73aee7b1d","67","1"
"6bb35d78-755f-4a49-9b5e-977a60cdd33b","67","1"
"3c0a333b-e9da-487e-bfe8-246b6828d9fd","69","-1"
"ee06b519-6f69-4211-8472-29883c3b5124","69","-1"
"2618ed26-9278-43ec-b4e5-4a33f90457c5","69","-1"
"8dba6ae9-a41b-4750-854c-cf43b144df6a","69","1"
"c44bd79f-d8e0-402b-b338-21f33794c333","70","-1"
"5c1f7357-04ad-4daa-93f1-a8678fa09726","70","1"
"f2b5060e-cded-4fe4-b803-b462cbb16346","70","1"
"942df1fc-6e00-473d-93eb-b8fbac8aa6b3","71","1"
"397a7c06-40d4-4a04-ab76-6d524af53305","71","1"
"d7f8eaa8-5d01-4253-a6e5-616f9715714b","71","-1"
"87467e69-0a20-4eee-8c35-11fcc93a5a8f","71","1"
"66ae3496-a8d3-4b54-8ff5-a589f8b7d892","72","1"
"dafd1d07-eae9-43e7-8868-7490c131f5ff","73","-1"
"dd41f40b-83ab-499e-8bc6-6bafbabea6d2","73","-1"
"3c0a333b-e9da-487e-bfe8-246b6828d9fd","73","1"
"93550b03-15db-45bc-b324-1fffea958a1c","74","1"
"acd27609-5042-4f5f-b07e-c89ee12cc72e","74","-1"
"17138329-cfbe-4ed2-a729-b7e6f0a2c6f5","74","1"
"ed182089-8125-4bd4-8b7a-ce4d1af0dad0","74","-1"
"351bf7c6-4163-444e-b434-51813e5c9d3b","76","1"
"0e00347d-4fee-4def-8a86-a5d8766c20ef","76","1"
"8e36720f-3a01-46e5-9541-2b70c0990e4b","76","1"
"3d4166d6-900d-49d6-a236-25f416283ba5","77","-1"
"866c27c6-4738-43bd-b730-f692459c76e5","77","-1"
"ab51308a-c490-47b3-826c-e955f955b06a","77","1"
"0040967c-bb70-4561-bcf0-96f8d66e33aa","77","-1"
"ed182089-8125-4bd4-8b7a-ce4d1af0dad0","79","1"
"dafd1d07-eae9-43e7-8868-7490c131f5ff","79","1"
"bbeb3dce-2db0-4ee3-b34c-f226849d0d5d","79","-1"
"f173381c-4d49-4df3-9b0e-bf97ed7e19ca","79","-1"
"a76b6565-dd23-4e88-af93-e4f8e6fa94df","79","1"
"f173381c-4d49-4df3-9b0e-bf97ed7e19ca","80","1"
"dd359ea4-4b85-4ba7-8660-dd1882431661","80","-1"
"66ae3496-a8d3-4b54-8ff5-a589f8b7d892","80","1"
"dd41f40b-83ab-499e-8bc6-6bafbabea6d2","81","1"
"c9d5d0c8-18c5-41eb-adbf-16a90d6f3492","81","1"
"db898a0f-6ebb-43ae-8906-1ebb6ba760e2","82","1"
"318c4b38-a307-4df3-869e-56c5872a209d","82","1"
"c2b67fae-71f6-4ddf-9677-286b18f161a5","82","-1"
"db298f19-abb0-4cda-a533-e158e3a3a95c","84","1"
"e1b8c34d-ea80-4560-b90c-65d0f1f9db24","84","-1"
"94a82e19-2104-486d-a848-0789ba1874b2","84","-1"
"a772997d-ca3d-4691-9b81-9139cf5aaee0","84","-1"
"dd41f40b-83ab-499e-8bc6-6bafbabea6d2","84","1"
"8dba6ae9-a41b-4750-854c-cf43b144df6a","86","1"
"6bb35d78-755f-4a49-9b5e-977a60cdd33b","86","1"
"29226fc1-632b-42a3-ae4e-b7731294201a","86","-1"
"0188af1f-c93c-475b-afca-5c5e2fb90de6","86","1"
"2333265c-9964-4cdd-8b86-a17e07e7839e","87","-1"
"118f8775-4862-4cf9-a06f-e6a663aa37d6","87","1"
"f6373fcf-d832-48cc-90ff-3fa73aee7b1d","87","1"
"a3ae4a64-a27a-4dc9-9241-7afb0bd1ba9c","87","-1"
"5f9d6cd9-f8d6-469d-8fd9-24527d23c0fa","87","-1"
"89eab870-68fc-4c64-8029-b763afd44feb","89","-1"
"094d0cc5-0c47-4777-98be-e26e71c43555","89","-1"
"66fdf7d5-ba9f-4179-beb9-87cade56f5e5","90","1"
"223c4f96-e2f8-4723-a358-a9c09a0568fa","90","1"
"09085029-1ed6-4e51-ad1e-1cf2fffea350","90","-1"
"57e0df91-6d96-4050-9a95-50346aafcba4","91","-1"
"a76b6565-dd23-4e88-af93-e4f8e6fa94df","91","-1"
"59f4e50f-54c1-43e1-9e4d-eb31ecc96fa5","91","-1"
"6ca9f492-061e-4dad-94fc-42f6622c7290","92","1"
"094d0cc5-0c47-4777-98be-e26e71c43555","92","1"
"ac3d0ecb-21b8-4a7d-8290-1ae2f114e297","92","1"
"5c1f7357-04ad-4daa-93f1-a8678fa09726","92","1"
"9f36163e-0608-43f0-af76-06e1a9320cba","92","-1"
"a772997d-ca3d-4691-9b81-9139cf5aaee0","94","-1"
"3d4166d6-900d-49d6-a236-25f416283ba5","94","1"
"bd50f01f-6b26-495c-be8b-bcfcd57cd1bb","94","1"
"4f263774-850b-4185-bf93-de6c03741182","94","1"
"e1b8c34d-ea80-4560-b90c-65d0f1f9db24","94","1"
"47ea2617-166d-4695-ab1c-c9c53b495a90","95","-1"
"b326c4e9-7e7b-47e0-bbb2-5715fcf01fbc","96","-1"
"96aa4c93-172c-44b1-852b-502ef8f47522","96","1"
"942df1fc-6e00-473d-93eb-b8fbac8aa6b3","96","1"
"09085029-1ed6-4e51-ad1e-1cf2fffea350","96","-1"
"6ca9f492-061e-4dad-94fc-42f6622c7290","96","-1"
"87467e69-0a20-4eee-8c35-11fcc93a5a8f","97","-1"
"0e00347d-4fee-4def-8a86-a5d8766c20ef","98","-1"
"8e36720f-3a01-46e5-9541-2b70c0990e4b","99","-1"
"89eab870-68fc-4c64-8029-b763afd44feb","100","-1"
"4619bc5d-40c2-4676-9e60-c775915ffad7","100","-1"
"dd41f40b-83ab-499e-8bc6-6bafbabea6d2","100","1"
"dd359ea4-4b85-4ba7-8660-dd1882431661","100","1"
"4619bc5d-40c2-4676-9e60-c775915ffad7","101","-1"
"f6373fcf-d832-48cc-90ff-3fa73aee7b1d","101","1"
"5ddab609-5e7d-4024-854a-ae538a8040d3","101","1"
"e5d132f8-9fb8-4735-bb01-299647f5bae6","101","1"
"6366b8ce-358d-4f13-9348-2f4f010e7261","104","-1"
"8d1970cd-35dc-45e2-93a6-102d044d9477","104","1"
"ea5b370a-2636-457e-b3e9-f085240fdcf3","104","-1"
"66fdf7d5-ba9f-4179-beb9-87cade56f5e5","105","-1"
"e1b8c34d-ea80-4560-b90c-65d0f1f9db24","106","1"
"c9d5d0c8-18c5-41eb-adbf-16a90d6f3492","107","1"
"51494a14-f762-4d6d-aa4d-863b017b9289","107","1"
"09085029-1ed6-4e51-ad1e-1cf2fffea350","107","-1"
"ac3d0ecb-21b8-4a7d-8290-1ae2f114e297","107","1"
"8e36720f-3a01-46e5-9541-2b70c0990e4b","108","-1"
"ce403f1e-ffe7-4e97-a7f6-c915435443da","109","1"
"29226fc1-632b-42a3-ae4e-b7731294201a","110","-1"
"118f8775-4862-4cf9-a06f-e6a663aa37d6","110","-1"
"d7f8eaa8-5d01-4253-a6e5-616f9715714b","110","1"
"397a7c06-40d4-4a04-ab76-6d524af53305","110","1"
"e1b8c34d-ea80-4560-b90c-65d0f1f9db24","110","1"
"e1b8c34d-ea80-4560-b90c-65d0f1f9db24","111","-1"
"ee06b519-6f69-4211-8472-29883c3b5124","111","1"
"5f9d6cd9-f8d6-469d-8fd9-24527d23c0fa","111","1"
"d9898778-445a-4c18-8a3a-6218ae83991b","112","1"
"bbeb3dce-2db0-4ee3-b34c-f226849d0d5d","112","-1"
"942df1fc-6e00-473d-93eb-b8fbac8aa6b3","113","1"
"3c0a333b-e9da-487e-bfe8-246b6828d9fd","113","1"
"397a7c06-40d4-4a04-ab76-6d524af53305","113","-1"
"09085029-1ed6-4e51-ad1e-1cf2fffea350","113","-1"
"17138329-cfbe-4ed2-a729-b7e6f0a2c6f5","113","1"
"94a82e19-2104-486d-a848-0789ba1874b2","114","-1"
"d2a1a8cb-c0f7-401c-b3c9-6f400be93a7d","115","1"
"8dba6ae9-a41b-4750-854c-cf43b144df6a","115","-1"
"dafd1d07-eae9-43e7-8868-7490c131f5ff","116","1"
"0188af1f-c93c-475b-afca-5c5e2fb90de6","116","-1"
"57e0df91-6d96-4050-9a95-50346aafcba4","117","1"
"8dba6ae9-a41b-4750-854c-cf43b144df6a","117","-1"
"8d1970cd-35dc-45e2-93a6-102d044d9477","117","1"
"5f9d6cd9-f8d6-469d-8fd9-24527d23c0fa","117","-1"
"17138329-cfbe-4ed2-a729-b7e6f0a2c6f5","117","1"
"2618ed26-9278-43ec-b4e5-4a33f90457c5","118","-1"
"f56e78b8-8dac-4ef9-80d8-c14a60b6beab","118","-1"
"118f8775-4862-4cf9-a06f-e6a663aa37d6","118","-1"
"ed182089-8125-4bd4-8b7a-ce4d1af0dad0","118","-1"
"93550b03-15db-45bc-b324-1fffea958a1c","118","1"
"17138329-cfbe-4ed2-a729-b7e6f0a2c6f5","119","1"
"f56e78b8-8dac-4ef9-80d8-c14a60b6beab","119","-1"
"351bf7c6-4163-444e-b434-51813e5c9d3b","119","-1"
"f6373fcf-d832-48cc-90ff-3fa73aee7b1d","119","-1"
"e1b8c34d-ea80-4560-b90c-65d0f1f9db24","120","-1"
"c9d5d0c8-18c5-41eb-adbf-16a90d6f3492","121","1"
"cf707f63-771a-4b32-b00a-17a1a553bed4","121","1"
"ac3d0ecb-21b8-4a7d-8290-1ae2f114e297","121","-1"
"e1b8c34d-ea80-4560-b90c-65d0f1f9db24","121","1"
"118f8775-4862-4cf9-a06f-e6a663aa37d6","122","-1"
"451f4232-5a22-4234-893d-6d8937ec5985","122","1"
"eabcd488-2505-4a10-bb4c-4b0a38aa1378","123","-1"
"986259bd-4d56-44e3-bb22-6282faced6e8","124","1"
"351bf7c6-4163-444e-b434-51813e5c9d3b","124","1"
"397a7c06-40d4-4a04-ab76-6d524af53305","124","-1"
"dd41f40b-83ab-499e-8bc6-6bafbabea6d2","125","-1"
"1412a3ab-ef94-4368-ac5f-196064d7b275","126","-1"
"d2a1a8cb-c0f7-401c-b3c9-6f400be93a7d","127","-1"
"cf707f63-771a-4b32-b00a-17a1a553bed4","131","-1"
"59f4e50f-54c1-43e1-9e4d-eb31ecc96fa5","131","-1"
"0188af1f-c93c-475b-afca-5c5e2fb90de6","133","-1"
"4619bc5d-40c2-4676-9e60-c775915ffad7","133","-1"
"9f36163e-0608-43f0-af76-06e1a9320cba","134","-1"
"ed182089-8125-4bd4-8b7a-ce4d1af0dad0","134","1"
"ea5b370a-2636-457e-b3e9-f085240fdcf3","134","1"
"451f4232-5a22-4234-893d-6d8937ec5985","134","-1"
"f173381c-4d49-4df3-9b0e-bf97ed7e19ca","136","-1"
"dafd1d07-eae9-43e7-8868-7490c131f5ff","136","-1"
"223c4f96-e2f8-4723-a358-a9c09a0568fa","137","-1"
"dd359ea4-4b85-4ba7-8660-dd1882431661","139","1"
"c24d529b-d877-4d8d-8433-df8f6b88136d","139","1"
"66ae3496-a8d3-4b54-8ff5-a589f8b7d892","140","-1"
"023fcee0-3c0d-476b-be3f-9058698ad361","141","1"
"c9d5d0c8-18c5-41eb-adbf-16a90d6f3492","141","-1"
"6f383547-15f2-49ab-a25e-b29ae082e098","142","1"
"f56e78b8-8dac-4ef9-80d8-c14a60b6beab","142","-1"
"2333265c-9964-4cdd-8b86-a17e07e7839e","143","1"
"f173381c-4d49-4df3-9b0e-bf97ed7e19ca","143","-1"
"47ea2617-166d-4695-ab1c-c9c53b495a90","143","1"
"094d0cc5-0c47-4777-98be-e26e71c43555","143","1"
"866c27c6-4738-43bd-b730-f692459c76e5","144","-1"
"db898a0f-6ebb-43ae-8906-1ebb6ba760e2","145","1"
"bc6a1fdb-1cf9-4052-89e7-82af4bd029f5","145","1"
"09085029-1ed6-4e51-ad1e-1cf2fffea350","146","-1"
"e9d05818-81b5-42f6-848c-93ebe9973d4f","147","1"
"c9d5d0c8-18c5-41eb-adbf-16a90d6f3492","147","1"
"c2b67fae-71f6-4ddf-9677-286b18f161a5","149","1"
"6f383547-15f2-49ab-a25e-b29ae082e098","149","-1"
"fa2311cb-19d7-4a76-a421-48f1eaf71e46","149","-1"
"023fcee0-3c0d-476b-be3f-9058698ad361","149","1"
"20acdb56-ca07-4968-b306-66ed892bbe0e","150","-1"
"f321cc57-785f-4304-980c-62cbf01b5eb8","150","1"
"f2b5060e-cded-4fe4-b803-b462cbb16346","150","1"
"397a7c06-40d4-4a04-ab76-6d524af53305","150","-1"
"fa2311cb-19d7-4a76-a421-48f1eaf71e46","150","-1"
"20acdb56-ca07-4968-b306-66ed892bbe0e","151","1"
"97378a10-bdc4-4118-a2ec-5909044a6d39","152","-1"
"43d5cb37-cc38-4626-ba05-be32a6e7bfb6","152","1"
"db898a0f-6ebb-43ae-8906-1ebb6ba760e2","153","-1"
"094d0cc5-0c47-4777-98be-e26e71c43555","153","-1"
"6b2b302d-e108-4d33-a519-918f1fa8bbf5","153","-1"
"e9d05818-81b5-42f6-848c-93ebe9973d4f","153","-1"
"b2612d6c-1f6e-44a5-a271-2939ce6b3821","154","1"
"89eab870-68fc-4c64-8029-b763afd44feb","154","1"
"20acdb56-ca07-4968-b306-66ed892bbe0e","155","1"
"f56e78b8-8dac-4ef9-80d8-c14a60b6beab","155","-1"
"8dba6ae9-a41b-4750-854c-cf43b144df6a","155","1"
"a3ae4a64-a27a-4dc9-9241-7afb0bd1ba9c","155","-1"
"a3ae4a64-a27a-4dc9-9241-7afb0bd1ba9c","157","-1"
"afc0bf8e-746e-4c8f-bfb8-e977154de047","157","1"
"dafd1d07-eae9-43e7-8868-7490c131f5ff","157","1"
"94a82e19-2104-486d-a848-0789ba1874b2","157","-1"
"c44bd79f-d8e0-402b-b338-21f33794c333","158","-1"
"afc0bf8e-746e-4c8f-bfb8-e977154de047","159","1"
"223c4f96-e2f8-4723-a358-a9c09a0568fa","159","1"
"3c0a333b-e9da-487e-bfe8-246b6828d9fd","159","1"
"20acdb56-ca07-4968-b306-66ed892bbe0e","159","-1"
"1412a3ab-ef94-4368-ac5f-196064d7b275","159","-1"
"96aa4c93-172c-44b1-852b-502ef8f47522","160","1"
"4f263774-850b-4185-bf93-de6c03741182","162","-1"
"a3ae4a64-a27a-4dc9-9241-7afb0bd1ba9c","162","1"
"397a7c06-40d4-4a04-ab76-6d524af53305","162","1"
"1412a3ab-ef94-4368-ac5f-196064d7b275","162","1"
"db898a0f-6ebb-43ae-8906-1ebb6ba760e2","163","-1"
"d7f8eaa8-5d01-4253-a6e5-616f9715714b","163","1"
"d9898778-445a-4c18-8a3a-6218ae83991b","164","1"
"89eab870-68fc-4c64-8029-b763afd44feb","164","-1"
"96aa4c93-172c-44b1-852b-502ef8f47522","164","1"
"1ac14f91-4205-4985-9494-feca4582550e","164","1"
"e1b8c34d-ea80-4560-b90c-65d0f1f9db24","164","-1"
"cf2af0f7-cb19-4545-9657-d02cfefdb8e7","165","-1"
"dd359ea4-4b85-4ba7-8660-dd1882431661","166","1"
"118f8775-4862-4cf9-a06f-e6a663aa37d6","166","-1"
"8e36720f-3a01-46e5-9541-2b70c0990e4b","166","-1"
"29226fc1-632b-42a3-ae4e-b7731294201a","166","1"
"3d4166d6-900d-49d6-a236-25f416283ba5","167","-1"
"f173381c-4d49-4df3-9b0e-bf97ed7e19ca","168","-1"
"b2612d6c-1f6e-44a5-a271-2939ce6b3821","168","-1"
"ac3d0ecb-21b8-4a7d-8290-1ae2f114e297","169","-1"
"fa2311cb-19d7-4a76-a421-48f1eaf71e46","169","1"
"986259bd-4d56-44e3-bb22-6282faced6e8","169","1"
"43d5cb37-cc38-4626-ba05-be32a6e7bfb6","169","1"
"31834ed4-7c99-4cc7-b8cd-046d8143a79b","169","-1"
"1412a3ab-ef94-4368-ac5f-196064d7b275","170","-1"
"397a7c06-40d4-4a04-ab76-6d524af53305","170","-1"
"db298f19-abb0-4cda-a533-e158e3a3a95c","170","1"
"51494a14-f762-4d6d-aa4d-863b017b9289","171","-1"
"b09ed248-3258-46e5-ae24-1c5a85deb9dd","171","-1"
"20acdb56-ca07-4968-b306-66ed892bbe0e","172","-1"
"dafd1d07-eae9-43e7-8868-7490c131f5ff","172","-1"
"5c1f7357-04ad-4daa-93f1-a8678fa09726","173","1"
"e1b8c34d-ea80-4560-b90c-65d0f1f9db24","173","-1"
